timestamp,GPH000EDE,GPH000EDN,GPH000EDH,GPH000WDE,GPH000WDN,GPH000WDH
63465805800000,-0.7304173870081028,"0.17737314246185465",1.4031409679234679,1.1e308,1.1e308,1.1e308
63465807600000,-0.7339904664441321,"0.1799935770255133",1.4059741863075252,-0.7265571057460459,"0.1792141937114879",1.3952691876750674
63465809400000,-0.7551712709841449,"0.17616103003918893",1.4080511235954978,-0.7484667055470222,"0.17728025796931654",1.397830078563404
63465811200000,-0.7112716795861136,"0.17747263126410845",1.3954194554736143,-0.7028956848107102,"0.17759484540541393",1.3844249999999962
63465813000000,-0.6944391195922405,"0.17646010236473786",1.394892796848609,-0.6860405043859927,"0.17757647951693228",1.384972328458928
63465814800000,-0.7123288779323496,"0.1798030477861782",1.406275084554688,-0.7055656503231215,"0.17892956488627135",1.3964031496062983
63465816600000,-0.673747734692874,"0.17833921485347418",1.3908479977439443,-0.665291352025285,"0.1770789464746366",1.3764818897637743
63465818400000,-0.6814939692238563,"0.17779078436366771",1.3906179487179446,-0.6727413349103769,"0.17730212885128926",1.3761075406032477
63465820200000,-0.7537258087382,"0.1779891488002594",1.4036533258173618,-0.7461234507625105,"0.17808627744435987",1.3948597073719702
63465822000000,-0.7577762942200085,"0.17674102225566174",1.4026706081081104,-0.7492001823363748,"0.1782442279296975",1.3923168539325799
63465823800000,-0.7674402820777146,"0.1759868947023045",1.4140135287485844,-0.7612669683252271,"0.1775014128090856",1.4059577852726308
63465825600000,-0.7250110746392843,"0.18049742860618775",1.409843019943019,-0.7157714442565914,"0.17901454271268044",1.3979827546954964
63465827400000,-0.6985073910001524,"0.18069044977212553",1.3979957746478837,-0.690734025000395,"0.18091999047307755",1.385715644344396
63465829200000,-0.6404185439108014,"0.17977009281820217",1.3791501128668189,-0.6327261438391326,"0.1790289142890154",1.3585483925549884
63465831000000,-0.7089246498121689,"0.18140838197684292",1.3864959908361925,-0.7019337701171195,"0.18109363831759015",1.3747434285714255
63465832800000,-0.7435580044725871,"0.17704174712492218",1.3774050310910113,-0.7368759212984696,"0.1787915847690268",1.365284433164121
63465834600000,-0.7686867110498757,"0.1807602426420031",1.3750591216216215,-0.7606913933713975,"0.18023547204654927",1.3655620573355745
63465836400000,-0.7791913113509469,"0.17684711549138268",1.358733543216941,-0.7718524317529942,"0.17832401657068614",1.3486871559632978
63465838200000,-0.773600059512153,"0.17677438855906172",1.3598430821147338,-0.7652029665731825,"0.17653245701497333",1.3498982012366454
63465840000000,-0.7580227531176077,"0.1790238127355237",1.350278218944979,-0.7500944841191305,"0.1786420225817917",1.3426843714609171
63465841800000,-0.7660621781617776,"0.1797380675399749",1.3469901519414724,-0.757878857779659,"0.18005376958611216",1.3382151038742218
63465843600000,-0.7658807186303214,"0.1773492332152427",1.3565157568936395,-0.7569844756913215,"0.1778317852935722",1.348210112359543
63465847200000,-0.7458708100823448,"0.17882515757818507",1.3481997167138815,1.1e308,1.1e308,1.1e308
63465849000000,-0.7324053285695946,"0.17866508051774938",1.3418731762065097,-0.7258183973383507,"0.18080148459031742",1.3305441951766663
63465850800000,-0.7168252537122908,"0.1776866769262478",1.324883230163194,-0.711979336015707,"0.17849693827204322",1.3104850509626214
63465852600000,-0.7158001848504566,"0.18051746649551836",1.3199378165447375,-0.7103630244421799,"0.18015940061789573",1.3070854014598488
63465854400000,-0.7028132051655068,"0.1802366355519934",1.2856514124293765,-0.6967632564535342,"0.1786495846949659",1.2759787366046214
63465856200000,-0.6880480920586806,"0.18019196043452443",1.2764061797752786,-0.6835709764990548,"0.18194158558441031",1.2614958450308777
63465858000000,-0.7135942502847281,"0.18443759610654714",1.251691465468836,-0.7090007808660136,"0.18374241482277764",1.2369956228956167
63465859800000,-0.7405216576156961,"0.18273759117202337",1.236837830241705,-0.7370083973586135,"0.1821213874682285",1.2275070746771404
63465861600000,-0.7255271760901819,"0.1805578040310479",1.2238903954802256,-0.7216198363427258,"0.18036256095999656",1.2116453010692114
63465863400000,-0.7321019249330722,"0.1843366027627599",1.2141651760760181,-0.7303219616041738,"0.18430147276246017",1.2027621998883253
63465865200000,-0.7679672758506861,"0.1847542944875733",1.2010651930609944,-0.7643026690556726,"0.1856750766446276",1.1890183901620945
63465867000000,-0.7773700108712289,"0.18417889175332663",1.1847417274256862,-0.7743494768458802,"0.18476703961005728",1.1679812324929963
63465868800000,-0.7935108919458281,"0.18360425874054404",1.1784960317460293,-0.7888350850664244,"0.18447954006592301",1.170482618510154
63465870600000,-0.7960913292871128,"0.18393794735184696",1.170332864378165,-0.7924538698932999,"0.1839416157503627",1.1603636312535095
63465872400000,-0.7823894641339281,"0.18229990440991362",1.1745562746201437,-0.7778965136007912,"0.18156104999518832",1.162066797974108
63465874200000,-0.7606755358734274,"0.1827933576394361",1.1865197072072047,-0.757460287860975,"0.1834504581708334",1.1701838020247446
63465876000000,-0.753714533201778,"0.18380428921977107",1.1884598870056495,-0.7498550629906267,"0.18359288039616345",1.1752786922209641
63465877800000,-0.7630573660980788,"0.18380113544173546",1.2150112233445514,-0.7577832938429683,"0.18404130826991977",1.2041850587576908
63465879600000,-0.7699651479678826,"0.18861129237368543",1.2325472175379402,-0.7642367733673233,"0.18817505708075752",1.220111797752802
63465881400000,-0.7136340996726644,"0.18772952277460592",1.2307776840921838,-0.7083668947630609,"0.18691892234033952",1.2165649467190072
63465883200000,-0.7618072488190955,"0.18187849648362034",1.252468891402718,-0.7563701123680071,"0.18237295689149094",1.2434072562358247
63465885000000,-0.7859156346015334,"0.17924138267218448",1.2657996065205177,-0.7794699842775333,"0.18033326476469827",1.2572128579449702
63465886800000,-0.7462683325385137,"0.18276807688027452",1.2624358108108094,-0.7405749419099643,"0.18365697684507276",1.2522835585585534
63465888600000,-0.7191260515568622,"0.1845451679744931",1.2655527201345977,-0.7128436854428453,"0.1837691546748726",1.250991194615811
63465890400000,-0.7591966555937829,"0.18100859531537156",1.2832433578292826,-0.7526249132443968,"0.18160180829812494",1.2722012443438848
63465892200000,-0.7784601893636276,"0.1795047681291075",1.2961642294713083,-0.7703249474943668,"0.18021544844304055",1.2841758853288325
63465894000000,-0.7871043042895921,"0.1827544895055237",1.3068048368953897,-0.7795179948557107,"0.18178871161324386",1.2979921348314583
63465895800000,-0.7829891351037892,"0.1805207023685122",1.317533220720712,-0.7756094961433058,"0.18127166414603943",1.3069790776152956
63465897600000,-0.7454397275685495,"0.18381256998988144",1.316241242937852,-0.7374933511663561,"0.1841921339356745",1.307061625282161
63465899400000,-0.7700726742410136,"0.1828348448943472",1.3290674157303257,-0.7613813741453723,"0.18368746171206893",1.3220825744800377
63465901200000,-0.801745989362063,"0.18213334783571064",1.347672024816694,-0.7944060151293442,"0.1806078401646037",1.339783380281689
63465903000000,-0.7595999590276199,"0.18218274429976097",1.3482745208568196,-0.7508531185314646,"0.18118774147728195",1.3405109050028032
63465906600000,-0.7446415297099199,"0.18408989190137123",1.3437511235955,-0.7369778747854799,"0.1835820957324291",1.333676080853447
63465908400000,-0.7326388983620259,"0.1811374410306577",1.3491595505617988,-0.7238894117810131,"0.18224182439703707",1.3381970274817647
63465910200000,-0.7120645713839278,"0.18451338572226492",1.3484043869516193,-0.7049128680836623,"0.18464884200732057",1.3383394840157001
63465912000000,-0.725729233841619,"0.18692215692814368",1.3516407491486926,-0.7174821413061986,"0.1851345313654567",1.3389436944937796
63465913800000,-0.7547961569526702,"0.1833754811809107",1.351398591549298,-0.7476876778647031,"0.18231037972615977",1.3416830050647106
63465915600000,-0.7803256014255927,"0.18035874271375793",1.353595559302977,-0.7727301949558842,"0.17960741739815797",1.3417604938271515
63465917400000,-0.7613717036397362,"0.18116655994159334",1.348118028169011,-0.7542615437990943,"0.18033254221324677",1.3388976457399016
63465919200000,-0.7657003021059309,"0.17886382749619062",1.3452340124504758,-0.7589177266600916,"0.1784750024001705",1.3313737020315974
63465921000000,-0.7549969226802936,"0.18334867988586348",1.3366330713082504,-0.7473716103148171,"0.18248050508838073",1.3273763452914773
63465922800000,-0.7529545775257953,"0.1781001064233295",1.3346336717428053,-0.7454111943815719,"0.1784500314838511",1.3245698591549244
63465924600000,-0.7263780283983882,"0.1796698277460285",1.317497184684682,-0.7184671596926904,"0.17853293099232956",1.3080786156443396
63465926400000,-0.717723621111109,"0.17958758620400703",1.3140296777840543,-0.7101027308085788,"0.17968495140092688",1.2996369847543714
63465928200000,-0.7094796534713691,"0.18514615422886455",1.3114291338582662,-0.700639705096115,"0.1840531014465935",1.302547442383358
63465930000000,-0.7237353931816076,"0.18109210802135808",1.31371641371557,-0.7158288568203951,"0.18038316339013613",1.3018810218978063
63465931800000,-0.7303324799367329,"0.17906058270195385",1.3096593468468396,-0.7242050604297238,"0.17796506087212113",1.295739279684856
63465933600000,-0.6691480562236406,"0.18521767450859483",1.2891157328805887,-0.6645174155416156,"0.18496046312607525",1.2790615163698984
63465935400000,-0.6510262375987503,"0.182610435306991",1.2693325842696614,-0.6463698299611306,"0.18413115223286314",1.2541274663677084
63465937200000,-0.654009417839757,"0.1810587799855874",1.2454601794727955,-0.6507088929138182,"0.18060114825067988",1.2294325867861113
63465939000000,-0.6385450505189566,"0.18308202008272748",1.2277456631225478,-0.6337875769248926,"0.18269390964218965",1.2172400669642809
63465940800000,-0.6703945700899633,"0.18242083888070634",1.2289146067415726,-0.6647575422091029,"0.18098779964601275",1.2175224719101057
63465942600000,-0.6951819508088778,"0.18213892339725982",1.2395606400898305,-0.6906567970475078,"0.18396149232495546",1.2252751824817447
63465944400000,-0.6650881149031531,"0.18429655322092095",1.227212112676055,-0.6595297720175497,"0.18292826091080922",1.210733652222842
63465946200000,-0.6695359644669063,"0.18409767106034894",1.2154565952649345,-0.6645319273588226,"0.1839013225874397",1.2050538288288233
63465948000000,-0.6741601346724927,"0.18276356556294351",1.2084597961494896,-0.6687914617703145,"0.18335020873894636",1.1935248587570568
63465949800000,-0.6220292419374542,"0.18791538278738068",1.196633146067414,-0.6185779408170203,"0.18915972852616209",1.1794646067415655
63465951600000,-0.6876457997667786,"0.1838343908313702",1.2096771653543277,-0.6821793346771116,"0.18391180201632065",1.1974239752947748
63465953400000,-0.7401286186933871,"0.1824461517887004",1.2141929577464767,-0.7356618598126117,"0.18334662011780647",1.199950872256608
63465955200000,-0.7322559725777239,"0.18312086741713643",1.2054739229024911,-0.7253492011913425,"0.1827170437683216",1.196263184641439
63465957000000,-0.718061631117264,"0.18328808897148213",1.207089627959411,-0.7131887927940083,"0.1843617037150834",1.1981287162162073
63465958800000,-0.751292073955,"0.18256822467460843",1.206801854974699,-0.7460518284931189,"0.18144617139903765",1.1903119168071912
63465960600000,-0.7398127377230915,"0.18160463933766063",1.2270751964085258,-0.7360450426307629,"0.18190404737478377",1.2152109865470806
63465962400000,-0.7226673242556114,"0.1836540945687641",1.2258331451157511,-0.7177379686051304,"0.18365739475762993",1.2146985360360283
63465964200000,-0.7571421579739726,"0.18179958564300813",1.244893359594822,-0.7521032393813107,"0.18139340082713912",1.2349403597526631
63465966000000,-0.7654465906394773,"0.1802273805984246",1.2490877390326207,-0.7599416921867594,"0.17937909768027366",1.23819448818897
63465967800000,-0.7694269501662843,"0.18044227773616575",1.260699774266368,-0.7648146439551002,"0.17966523611475266",1.2512814084506958
63465969600000,-0.7807863816340253,"0.18192008613571986",1.2650972927241875,-0.7758677793316615,"0.18222038084573047",1.257143894203712
63465971400000,-0.7884699895408288,"0.17958940027575304",1.2659151685393204,-0.7828973764974918,"0.18056555937233287",1.2584477528089795
63465973200000,-0.8043635471129323,"0.18307642847858704",1.272231871838109,-0.7995654152449401,"0.18311474804617256",1.2658554683118246
63465975000000,-0.8017422602626537,"0.18041845467661383",1.274764044943817,-0.7966974736525954,"0.17952762575486172",1.2671084269662858
63465976800000,-0.7999992531253705,"0.18049402595541184",1.2807840973401297,-0.7941988504132812,"0.18155440025144046",1.2739681380871453
63465978600000,-0.7966878946656585,"0.17964279835301164",1.2899980281690138,-0.7899168946066557,"0.17935601201352513",1.2797131756756734
63465980400000,-0.8002241296581624,"0.17887690398023764",1.281969066366708,-0.7934067438030781,"0.17875774187621254",1.2752402918069583
63465982200000,-0.7995628652058422,"0.17760315125644172",1.2730368598761919,-0.7926423616066332,"0.1779558203162907",1.2668168539325757
63465984000000,-0.7987063081550078,"0.1790931430929439",1.2778237125070713,-0.7914876978972479,"0.180408032453428",1.2721158460667732
63465985800000,-0.8030056340312923,"0.17908847510328643",1.2789735360360344,-0.7943696562849407,"0.1798223586753749",1.27464867754642
63465987600000,-0.8103883760187124,"0.1807244583325558",1.2902317899491744,-0.8026182745362043,"0.17951845640012737",1.2827193693693688
